chrom	start	end	name	ctcf_occupancy	ctcf_frac
chr1	6149779	6150423	CTCF_541	1	0.0169
chr1	6162580	6163312	CTCF_542	14	0.2373
chr1	6171450	6172024	CTCF_543	33	0.5593
chr1	6180021	6180997	CTCF_544	15	0.2542
chr1	6181411	6181755	CTCF_545	3	0.0508
chr1	6183382	6183962	CTCF_546	13	0.2203
chr1	6185496	6186458	CTCF_547	47	0.7966
chr1	6198800	6199116	CTCF_548	1	0.0169
chr1	6199439	6200239	CTCF_549	8	0.1356
chr1	6204737	6206405	CTCF_550	58	0.9831
chr1	6208554	6210329	CTCF_551	54	0.9153
chr1	6227221	6227505	CTCF_552	1	0.0169
chr1	6235571	6236239	CTCF_553	4	0.0678
chr1	6238451	6239349	CTCF_554	34	0.5763
chr1	6244941	6245808	CTCF_555	59	1.0
chr1	6246217	6247382	CTCF_556	59	1.0
chr1	6248978	6250093	CTCF_557	5	0.0847
chr1	6259696	6260910	CTCF_558	4	0.0678
chr1	6262155	6262659	CTCF_559	2	0.0339
chr1	6268285	6268935	CTCF_560	9	0.1525
chr1	6272740	6273390	CTCF_561	19	0.322
chr1	6276206	6276710	CTCF_562	1	0.0169
chr1	6280628	6281514	CTCF_563	39	0.661
chr1	6287224	6287680	CTCF_564	1	0.0169
chr1	6300611	6301390	CTCF_565	7	0.1186
chr1	6330826	6331216	CTCF_566	1	0.0169
chr1	6331761	6332331	CTCF_567	5	0.0847
chr1	6343142	6344071	CTCF_568	59	1.0
chr1	6347690	6348638	CTCF_569	58	0.9831
chr1	6357117	6358024	CTCF_570	30	0.5085
chr1	6358996	6359292	CTCF_571	1	0.0169
chr1	6359466	6360171	CTCF_572	8	0.1356
chr1	6362715	6363777	CTCF_573	56	0.9492
chr1	6377944	6379186	CTCF_574	20	0.339
chr1	6385174	6385842	CTCF_575	2	0.0339
chr1	6393772	6394577	CTCF_576	30	0.5085
chr1	6396777	6397567	CTCF_577	23	0.3898
chr1	6404554	6405365	CTCF_578	59	1.0
chr1	6409023	6409831	CTCF_579	3	0.0508
chr1	6414048	6414996	CTCF_580	45	0.7627
chr1	6423098	6424513	CTCF_581	59	1.0
chr1	6431651	6431967	CTCF_582	1	0.0169
chr1	6436808	6438744	CTCF_583	59	1.0
chr1	6440431	6441509	CTCF_584	40	0.678
chr1	6444929	6445876	CTCF_585	54	0.9153
chr1	6447030	6447511	CTCF_586	2	0.0339
chr1	6447666	6449529	CTCF_587	21	0.3559
chr1	6454799	6455606	CTCF_588	8	0.1356
chr1	6456117	6456399	CTCF_589	3	0.0508
chr1	6456839	6457289	CTCF_590	4	0.0678
chr1	6462233	6463083	CTCF_591	2	0.0339
chr1	6464352	6465075	CTCF_592	10	0.1695
chr1	6471049	6471382	CTCF_593	1	0.0169
chr1	6472158	6473196	CTCF_594	35	0.5932
chr1	6475153	6476210	CTCF_595	59	1.0
chr1	6482955	6483768	CTCF_596	6	0.1017
chr1	6485759	6487143	CTCF_597	59	1.0
chr1	6489545	6490738	CTCF_598	59	1.0
chr1	6497422	6497866	CTCF_599	1	0.0169
chr1	6501408	6501747	CTCF_600	2	0.0339
chr1	6511623	6511853	CTCF_601	1	0.0169
chr1	6513146	6513803	CTCF_602	6	0.1017
chr1	6523481	6524392	CTCF_603	51	0.8644
chr1	6547245	6547719	CTCF_604	11	0.1864
chr1	6553976	6555138	CTCF_605	59	1.0
chr1	6579785	6580400	CTCF_606	2	0.0339
chr1	6580703	6581233	CTCF_607	18	0.3051
chr1	6583974	6584678	CTCF_608	25	0.4237
chr1	6585432	6585940	CTCF_609	2	0.0339
chr1	6588400	6588761	CTCF_610	2	0.0339
chr1	6599270	6600190	CTCF_611	2	0.0339
chr1	6601388	6602975	CTCF_612	16	0.2712
chr1	6603699	6604505	CTCF_613	19	0.322
chr1	6609463	6610361	CTCF_614	20	0.339
chr1	6612481	6614084	CTCF_615	9	0.1525
chr1	6624715	6625972	CTCF_616	22	0.3729
chr1	6634417	6635337	CTCF_617	54	0.9153
chr1	6636125	6636581	CTCF_618	6	0.1017
chr1	6637274	6637879	CTCF_619	3	0.0508
chr1	6646337	6647266	CTCF_620	58	0.9831
chr1	6664705	6664965	CTCF_621	1	0.0169
chr1	6688302	6688655	CTCF_622	3	0.0508
chr1	6701430	6702452	CTCF_623	59	1.0
chr1	6719217	6719573	CTCF_624	1	0.0169
chr1	6719602	6720670	CTCF_625	59	1.0
chr1	6727184	6728138	CTCF_626	59	1.0
chr1	6742044	6742544	CTCF_627	1	0.0169
chr1	6757999	6758679	CTCF_628	2	0.0339
chr1	6771409	6771865	CTCF_629	1	0.0169
chr1	6783174	6783641	CTCF_630	4	0.0678
chr1	6784124	6785551	CTCF_631	8	0.1356
chr1	6785808	6786659	CTCF_632	24	0.4068
chr1	6793893	6794846	CTCF_633	44	0.7458
chr1	6800569	6800879	CTCF_634	1	0.0169
chr1	6822593	6822949	CTCF_635	1	0.0169
chr1	6867664	6868714	CTCF_636	5	0.0847
chr1	6872904	6873360	CTCF_637	1	0.0169
chr1	6874434	6874618	CTCF_638	1	0.0169
chr1	6881114	6881274	CTCF_639	1	0.0169
chr1	6888284	6888698	CTCF_640	5	0.0847
chr1	6889632	6890596	CTCF_641	59	1.0
chr1	6914411	6914801	CTCF_642	1	0.0169
chr1	6919132	6919552	CTCF_643	4	0.0678
chr1	6920398	6920714	CTCF_644	1	0.0169
chr1	6931808	6932164	CTCF_645	1	0.0169
chr1	6939464	6939744	CTCF_646	1	0.0169
chr1	6944521	6944705	CTCF_647	1	0.0169
chr1	6953874	6954058	CTCF_648	1	0.0169
chr1	6960217	6960527	CTCF_649	1	0.0169
chr1	6963092	6964397	CTCF_650	9	0.1525
chr1	6987754	6988608	CTCF_651	8	0.1356
chr1	6998159	6998911	CTCF_652	11	0.1864
chr1	7008773	7009069	CTCF_653	1	0.0169
chr1	7042473	7043463	CTCF_654	56	0.9492
chr1	7044222	7044902	CTCF_655	1	0.0169
chr1	7046087	7046667	CTCF_656	1	0.0169
chr1	7070089	7071331	CTCF_657	59	1.0
chr1	7084358	7084618	CTCF_658	1	0.0169
chr1	7110605	7111109	CTCF_659	1	0.0169
chr1	7111966	7112150	CTCF_660	1	0.0169
chr1	7117218	7117901	CTCF_661	18	0.3051
chr1	7120697	7121377	CTCF_662	20	0.339
chr1	7149233	7149609	CTCF_663	1	0.0169
chr1	7186601	7187437	CTCF_664	7	0.1186
chr1	7201348	7201644	CTCF_665	1	0.0169
chr1	7207702	7208515	CTCF_666	53	0.8983
chr1	7218018	7218927	CTCF_667	58	0.9831
chr1	7224622	7225503	CTCF_668	23	0.3898
chr1	7253182	7253342	CTCF_669	1	0.0169
chr1	7261380	7262030	CTCF_670	1	0.0169
chr1	7266047	7266327	CTCF_671	2	0.0339
chr1	7287126	7287286	CTCF_672	1	0.0169
chr1	7298031	7298611	CTCF_673	1	0.0169
chr1	7300964	7301320	CTCF_674	1	0.0169
chr1	7302474	7303625	CTCF_675	18	0.3051
chr1	7334144	7334724	CTCF_676	2	0.0339
chr1	7341207	7341617	CTCF_677	1	0.0169
chr1	7346076	7346656	CTCF_678	7	0.1186
chr1	7356112	7356408	CTCF_679	1	0.0169
chr1	7367339	7367695	CTCF_680	1	0.0169
chr1	7389106	7389526	CTCF_681	6	0.1017
chr1	7405155	7405415	CTCF_682	1	0.0169
chr1	7410712	7410896	CTCF_683	1	0.0169
chr1	7420085	7420541	CTCF_684	1	0.0169
chr1	7449781	7450116	CTCF_685	5	0.0847
chr1	7453894	7454613	CTCF_686	43	0.7288
chr1	7460746	7461182	CTCF_687	4	0.0678
chr1	7470485	7470985	CTCF_688	1	0.0169
chr1	7474909	7475533	CTCF_689	14	0.2373
chr1	7482779	7483359	CTCF_690	1	0.0169
chr1	7487622	7487882	CTCF_691	1	0.0169
chr1	7500487	7500767	CTCF_692	1	0.0169
chr1	7516245	7516715	CTCF_693	8	0.1356
chr1	7538918	7539198	CTCF_694	2	0.0339
chr1	7539309	7540391	CTCF_695	47	0.7966
chr1	7553164	7553744	CTCF_696	2	0.0339
chr1	7561262	7562177	CTCF_697	39	0.661
chr1	7577087	7577781	CTCF_698	32	0.5424
chr1	7581654	7582110	CTCF_699	5	0.0847
chr1	7586030	7586326	CTCF_700	1	0.0169
chr1	7641033	7641284	CTCF_701	1	0.0169
chr1	7641658	7641990	CTCF_702	5	0.0847
chr1	7644111	7644371	CTCF_703	1	0.0169
chr1	7646976	7647947	CTCF_704	59	1.0
chr1	7652640	7652824	CTCF_705	1	0.0169
chr1	7667236	7668224	CTCF_706	59	1.0
chr1	7668428	7668932	CTCF_707	2	0.0339
chr1	7669050	7670125	CTCF_708	58	0.9831
chr1	7680263	7681530	CTCF_709	4	0.0678
chr1	7704340	7704810	CTCF_710	1	0.0169
chr1	7726657	7727093	CTCF_711	1	0.0169
chr1	7752538	7753527	CTCF_712	58	0.9831
chr1	7755351	7756055	CTCF_713	30	0.5085
chr1	7771197	7771667	CTCF_714	1	0.0169
chr1	7772165	7772349	CTCF_715	1	0.0169
chr1	7784100	7784415	CTCF_716	1	0.0169
chr1	7785162	7785446	CTCF_717	1	0.0169
chr1	7787159	7787739	CTCF_718	1	0.0169
chr1	7798401	7798585	CTCF_719	1	0.0169
chr1	7808140	7808976	CTCF_720	54	0.9153
chr1	7856264	7856968	CTCF_721	13	0.2203
chr1	7879116	7879926	CTCF_722	5	0.0847
chr1	7902450	7903859	CTCF_723	58	0.9831
chr1	7932815	7933086	CTCF_724	3	0.0508
chr1	7941743	7942904	CTCF_725	36	0.6102
chr1	7953991	7954538	CTCF_726	2	0.0339
chr1	7960997	7961937	CTCF_727	52	0.8814
chr1	7974966	7976011	CTCF_728	59	1.0
chr1	7982070	7983004	CTCF_729	59	1.0
chr1	7984193	7984697	CTCF_730	1	0.0169
chr1	7994678	7995357	CTCF_731	2	0.0339
chr1	8004897	8005733	CTCF_732	3	0.0508
chr1	8014096	8014472	CTCF_733	1	0.0169
chr1	8014783	8015732	CTCF_734	58	0.9831
chr1	8016492	8017216	CTCF_735	17	0.2881
chr1	8025606	8026062	CTCF_736	1	0.0169
chr1	8026118	8026801	CTCF_737	5	0.0847
chr1	8028349	8028705	CTCF_738	1	0.0169
chr1	8030937	8031909	CTCF_739	54	0.9153
chr1	8061373	8062581	CTCF_740	6	0.1017
chr1	8077047	8077628	CTCF_741	5	0.0847
chr1	8096159	8097483	CTCF_742	2	0.0339
chr1	8113848	8114304	CTCF_743	5	0.0847
chr1	8120883	8121463	CTCF_744	1	0.0169
chr1	8165434	8166286	CTCF_745	27	0.4576
chr1	8169656	8170184	CTCF_746	2	0.0339
chr1	8174290	8175092	CTCF_747	5	0.0847
chr1	8211670	8212250	CTCF_748	3	0.0508
chr1	8212793	8213073	CTCF_749	1	0.0169
chr1	8214728	8215134	CTCF_750	8	0.1356
chr1	8217098	8217748	CTCF_751	6	0.1017
chr1	8224691	8225341	CTCF_752	1	0.0169
chr1	8238676	8239512	CTCF_753	30	0.5085
chr1	8240228	8240458	CTCF_754	1	0.0169
chr1	8241733	8242089	CTCF_755	1	0.0169
chr1	8281859	8282089	CTCF_756	2	0.0339
chr1	8283494	8283670	CTCF_757	1	0.0169
chr1	8293862	8294897	CTCF_758	1	0.0169
chr1	8312331	8312707	CTCF_759	1	0.0169
chr1	8314054	8315029	CTCF_760	58	0.9831
chr1	8315760	8316397	CTCF_761	20	0.339
chr1	8317475	8318447	CTCF_762	5	0.0847
chr1	8342296	8342806	CTCF_763	12	0.2034
chr1	8343919	8344585	CTCF_764	3	0.0508
chr1	8348675	8349710	CTCF_765	59	1.0
chr1	8351415	8352399	CTCF_766	58	0.9831
chr1	8353286	8353756	CTCF_767	1	0.0169
chr1	8359130	8359710	CTCF_768	5	0.0847
chr1	8368051	8368551	CTCF_769	1	0.0169
chr1	8371466	8371856	CTCF_770	1	0.0169
chr1	8374645	8375423	CTCF_771	49	0.8305
chr1	8379461	8379897	CTCF_772	6	0.1017
chr1	8396956	8397642	CTCF_773	3	0.0508
chr1	8398521	8399424	CTCF_774	22	0.3729
chr1	8402120	8402530	CTCF_775	1	0.0169
chr1	8408775	8409742	CTCF_776	47	0.7966
chr1	8411622	8412626	CTCF_777	13	0.2203
chr1	8421758	8422988	CTCF_778	3	0.0508
chr1	8423957	8424570	CTCF_779	10	0.1695
chr1	8430828	8431659	CTCF_780	21	0.3559
chr1	8437398	8437848	CTCF_781	1	0.0169
chr1	8439357	8440121	CTCF_782	21	0.3559
chr1	8443482	8444242	CTCF_783	23	0.3898
chr1	8460112	8460890	CTCF_784	15	0.2542
chr1	8463283	8463863	CTCF_785	1	0.0169
chr1	8464920	8465441	CTCF_786	16	0.2712
chr1	8472627	8472911	CTCF_787	2	0.0339
chr1	8493103	8493387	CTCF_788	1	0.0169
chr1	8525901	8526328	CTCF_789	2	0.0339
chr1	8527641	8528091	CTCF_790	1	0.0169
chr1	8539904	8540354	CTCF_791	1	0.0169
chr1	8551170	8551309	CTCF_792	1	0.0169
chr1	8555110	8555480	CTCF_793	1	0.0169
chr1	8560767	8561747	CTCF_794	59	1.0
chr1	8570543	8571803	CTCF_795	46	0.7797
chr1	8574979	8575435	CTCF_796	1	0.0169
chr1	8578677	8579067	CTCF_797	2	0.0339
chr1	8583615	8584085	CTCF_798	5	0.0847
chr1	8597880	8598605	CTCF_799	38	0.6441
chr1	8602699	8603602	CTCF_800	3	0.0508
chr1	8616565	8617135	CTCF_801	10	0.1695
chr1	8629687	8630077	CTCF_802	1	0.0169
chr1	8671080	8671969	CTCF_803	58	0.9831
chr1	8673322	8674203	CTCF_804	1	0.0169
chr1	8701300	8702145	CTCF_805	28	0.4746
chr1	8703060	8703864	CTCF_806	30	0.5085
chr1	8718744	8719634	CTCF_807	34	0.5763
chr1	8726260	8727208	CTCF_808	56	0.9492
chr1	8739196	8739972	CTCF_809	15	0.2542
chr1	8744287	8744707	CTCF_810	1	0.0169
chr1	8763981	8764351	CTCF_811	8	0.1356
chr1	8776098	8776751	CTCF_812	4	0.0678
chr1	8794576	8795044	CTCF_813	8	0.1356
chr1	8804511	8804856	CTCF_814	3	0.0508
chr1	8814776	8815375	CTCF_815	22	0.3729
chr1	8817241	8818025	CTCF_816	18	0.3051
chr1	8822211	8823263	CTCF_817	2	0.0339
chr1	8830920	8832079	CTCF_818	32	0.5424
chr1	8845587	8845771	CTCF_819	1	0.0169
chr1	8848625	8849623	CTCF_820	59	1.0
chr1	8851726	8852499	CTCF_821	1	0.0169
chr1	8856947	8857451	CTCF_822	1	0.0169
chr1	8859166	8860144	CTCF_823	58	0.9831
chr1	8861107	8861347	CTCF_824	1	0.0169
chr1	8862201	8863401	CTCF_825	56	0.9492
chr1	8863856	8864096	CTCF_826	1	0.0169
chr1	8866093	8866277	CTCF_827	1	0.0169
chr1	8871306	8872118	CTCF_828	45	0.7627
chr1	8873488	8874097	CTCF_829	1	0.0169
chr1	8878361	8878862	CTCF_830	3	0.0508
chr1	8879113	8879956	CTCF_831	30	0.5085
chr1	8880037	8880780	CTCF_832	3	0.0508
chr1	8889510	8889854	CTCF_833	3	0.0508
chr1	8902583	8903097	CTCF_834	13	0.2203
chr1	8903485	8904003	CTCF_835	4	0.0678
chr1	8910364	8910680	CTCF_836	4	0.0678
chr1	8911086	8911406	CTCF_837	1	0.0169
chr1	8915227	8915523	CTCF_838	2	0.0339
chr1	8917839	8918774	CTCF_839	58	0.9831
chr1	8962743	8963648	CTCF_840	47	0.7966
chr1	8970558	8971463	CTCF_841	1	0.0169
chr1	8977140	8977297	CTCF_842	1	0.0169
chr1	8983418	8984068	CTCF_843	1	0.0169
chr1	8986253	8986663	CTCF_844	1	0.0169
chr1	8987722	8988769	CTCF_845	59	1.0
chr1	8989439	8989809	CTCF_846	1	0.0169
chr1	8993149	8993853	CTCF_847	20	0.339
chr1	9004879	9005834	CTCF_848	59	1.0
chr1	9008378	9008662	CTCF_849	2	0.0339
chr1	9009890	9010796	CTCF_850	50	0.8475
chr1	9022862	9023092	CTCF_851	1	0.0169
chr1	9024527	9025231	CTCF_852	2	0.0339
chr1	9039011	9039691	CTCF_853	1	0.0169
chr1	9058432	9058934	CTCF_854	22	0.3729
chr1	9067174	9067828	CTCF_855	7	0.1186
chr1	9069355	9069939	CTCF_856	3	0.0508
chr1	9076137	9076587	CTCF_857	1	0.0169
chr1	9093957	9094241	CTCF_858	1	0.0169
chr1	9099550	9100702	CTCF_859	7	0.1186
chr1	9101335	9102275	CTCF_860	55	0.9322
chr1	9109982	9110316	CTCF_861	7	0.1186
chr1	9110453	9111433	CTCF_862	59	1.0
chr1	9117278	9117529	CTCF_863	4	0.0678
chr1	9128570	9129165	CTCF_864	22	0.3729
chr1	9141969	9142938	CTCF_865	58	0.9831
chr1	9163685	9164358	CTCF_866	1	0.0169
chr1	9180899	9182126	CTCF_867	59	1.0
chr1	9182157	9182881	CTCF_868	30	0.5085
chr1	9182970	9183146	CTCF_869	1	0.0169
chr1	9186658	9186938	CTCF_870	3	0.0508
chr1	9196229	9197172	CTCF_871	58	0.9831
chr1	9198496	9198993	CTCF_872	24	0.4068
chr1	9217152	9217993	CTCF_873	4	0.0678
chr1	9219405	9220055	CTCF_874	3	0.0508
chr1	9223250	9223894	CTCF_875	1	0.0169
chr1	9233184	9233798	CTCF_876	9	0.1525
chr1	9234128	9235011	CTCF_877	57	0.9661
chr1	9242602	9242922	CTCF_878	1	0.0169
chr1	9247307	9247623	CTCF_879	1	0.0169
chr1	9249775	9250581	CTCF_880	57	0.9661
chr1	9266880	9267749	CTCF_881	59	1.0
chr1	9269148	9269408	CTCF_882	1	0.0169
chr1	9273230	9273810	CTCF_883	5	0.0847
chr1	9280454	9281306	CTCF_884	6	0.1017
chr1	9288759	9289705	CTCF_885	59	1.0
chr1	9291981	9292915	CTCF_886	12	0.2034
chr1	9293326	9293997	CTCF_887	1	0.0169
chr1	9294023	9295473	CTCF_888	24	0.4068
chr1	9302813	9303393	CTCF_889	1	0.0169
chr1	9314052	9314632	CTCF_890	3	0.0508
chr1	9322875	9323395	CTCF_891	6	0.1017
chr1	9338635	9339285	CTCF_892	2	0.0339
chr1	9352724	9353160	CTCF_893	3	0.0508
chr1	9376958	9377538	CTCF_894	2	0.0339
chr1	9379058	9379338	CTCF_895	1	0.0169
chr1	9384740	9385324	CTCF_896	7	0.1186
chr1	9400400	9401115	CTCF_897	10	0.1695
chr1	9401418	9402073	CTCF_898	6	0.1017
chr1	9413293	9413873	CTCF_899	3	0.0508
chr1	9425898	9426058	CTCF_900	1	0.0169
chr1	9428356	9429271	CTCF_901	36	0.6102
chr1	9433720	9433904	CTCF_902	1	0.0169
chr1	9436248	9436604	CTCF_903	1	0.0169
chr1	9448107	9448859	CTCF_904	19	0.322
chr1	9449231	9449811	CTCF_905	1	0.0169
chr1	9453720	9454000	CTCF_906	2	0.0339
chr1	9455549	9456460	CTCF_907	58	0.9831
chr1	9465775	9466103	CTCF_908	5	0.0847
chr1	9476864	9477514	CTCF_909	1	0.0169
chr1	9490814	9491768	CTCF_910	59	1.0
chr1	9494847	9495929	CTCF_911	59	1.0
chr1	9529259	9529759	CTCF_912	1	0.0169
chr1	9539299	9540415	CTCF_913	12	0.2034
chr1	9546429	9547311	CTCF_914	19	0.322
chr1	9558621	9559071	CTCF_915	1	0.0169
chr1	9572664	9573495	CTCF_916	31	0.5254
chr1	9573622	9574357	CTCF_917	51	0.8644
chr1	9576745	9577425	CTCF_918	5	0.0847
chr1	9588198	9589149	CTCF_919	59	1.0
chr1	9593650	9594556	CTCF_920	9	0.1525
chr1	9604112	9604582	CTCF_921	2	0.0339
chr1	9615205	9616305	CTCF_922	56	0.9492
chr1	9626605	9627738	CTCF_923	58	0.9831
chr1	9630327	9630643	CTCF_924	1	0.0169
chr1	9631503	9631819	CTCF_925	1	0.0169
chr1	9651307	9652452	CTCF_926	6	0.1017
chr1	9652591	9653041	CTCF_927	5	0.0847
chr1	9654219	9654475	CTCF_928	1	0.0169
chr1	9686865	9687631	CTCF_929	18	0.3051
chr1	9688330	9688626	CTCF_930	1	0.0169
chr1	9689996	9690523	CTCF_931	14	0.2373
chr1	9691667	9692484	CTCF_932	7	0.1186
chr1	9693815	9694108	CTCF_933	3	0.0508
chr1	9700586	9700866	CTCF_934	1	0.0169
chr1	9702000	9702973	CTCF_935	52	0.8814
chr1	9713881	9714797	CTCF_936	1	0.0169
chr1	9717307	9718303	CTCF_937	6	0.1017
chr1	9718882	9719382	CTCF_938	1	0.0169
chr1	9720129	9720979	CTCF_939	12	0.2034
chr1	9721518	9722510	CTCF_940	58	0.9831
chr1	9723656	9723972	CTCF_941	1	0.0169
chr1	9724688	9725744	CTCF_942	59	1.0
chr1	9775386	9775702	CTCF_943	2	0.0339
chr1	9784305	9785146	CTCF_944	57	0.9661
chr1	9786549	9786985	CTCF_945	2	0.0339
chr1	9789006	9789190	CTCF_946	1	0.0169
chr1	9792001	9792867	CTCF_947	15	0.2542
chr1	9794151	9794541	CTCF_948	1	0.0169
chr1	9822793	9823297	CTCF_949	1	0.0169
chr1	9823576	9824080	CTCF_950	2	0.0339
chr1	9824262	9824622	CTCF_951	1	0.0169
chr1	9825195	9825921	CTCF_952	3	0.0508
chr1	9827743	9828618	CTCF_953	38	0.6441
chr1	9835554	9836204	CTCF_954	2	0.0339
chr1	9842489	9843204	CTCF_955	7	0.1186
chr1	9846757	9846941	CTCF_956	1	0.0169
chr1	9861390	9861741	CTCF_957	5	0.0847
chr1	9867159	9868173	CTCF_958	59	1.0
chr1	9873561	9873917	CTCF_959	1	0.0169
chr1	9874590	9875582	CTCF_960	59	1.0
chr1	9886193	9886517	CTCF_961	3	0.0508
chr1	9900518	9901045	CTCF_962	4	0.0678
chr1	9909233	9909382	CTCF_963	1	0.0169
chr1	9909524	9911144	CTCF_964	6	0.1017
chr1	9914243	9914947	CTCF_965	25	0.4237
chr1	9942100	9943828	CTCF_966	56	0.9492
chr1	9950002	9951017	CTCF_967	59	1.0
chr1	9996840	9997420	CTCF_968	1	0.0169
chr1	10001012	10001402	CTCF_969	1	0.0169
chr1	10015631	10016087	CTCF_970	4	0.0678
chr1	10017987	10018667	CTCF_971	1	0.0169
chr1	10032151	10033143	CTCF_972	59	1.0
chr1	10033330	10034034	CTCF_973	12	0.2034
chr1	10034175	10035007	CTCF_974	36	0.6102
chr1	10068679	10068981	CTCF_975	2	0.0339
chr1	10101807	10102756	CTCF_976	17	0.2881
chr1	10104807	10105163	CTCF_977	1	0.0169
chr1	10136074	10136984	CTCF_978	5	0.0847
chr1	10151436	10152086	CTCF_979	4	0.0678
chr1	10152717	10153663	CTCF_980	57	0.9661
chr1	10173643	10173927	CTCF_981	2	0.0339
chr1	10209750	10210824	CTCF_982	59	1.0
chr1	10211491	10211901	CTCF_983	1	0.0169
chr1	10284487	10284711	CTCF_984	1	0.0169
chr1	10337852	10338768	CTCF_985	55	0.9322
chr1	10339785	10340175	CTCF_986	1	0.0169
chr1	10377152	10378196	CTCF_987	58	0.9831
chr1	10378505	10378785	CTCF_988	1	0.0169
chr1	10382166	10383009	CTCF_989	1	0.0169
chr1	10387712	10388189	CTCF_990	9	0.1525
chr1	10398719	10399714	CTCF_991	8	0.1356
chr1	10423946	10424310	CTCF_992	4	0.0678
chr1	10427828	10428735	CTCF_993	59	1.0
chr1	10428820	10429403	CTCF_994	2	0.0339
chr1	10429863	10431247	CTCF_995	59	1.0
chr1	10456055	10456505	CTCF_996	8	0.1356
chr1	10472419	10472829	CTCF_997	1	0.0169
chr1	10494373	10495614	CTCF_998	59	1.0
chr1	10507121	10508127	CTCF_999	59	1.0
chr1	10514236	10515146	CTCF_1000	47	0.7966
chr1	10517351	10517807	CTCF_1001	1	0.0169
chr1	10518238	10519544	CTCF_1002	10	0.1695
chr1	10520986	10521647	CTCF_1003	2	0.0339
chr1	10530001	10530935	CTCF_1004	48	0.8136
chr1	10536118	10536554	CTCF_1005	1	0.0169
chr1	10561756	10562694	CTCF_1006	26	0.4407
chr1	10586160	10586530	CTCF_1007	7	0.1186
chr1	10598137	10599020	CTCF_1008	8	0.1356
chr1	10599628	10600078	CTCF_1009	2	0.0339
chr1	10616126	10616459	CTCF_1010	1	0.0169
chr1	10629642	10630421	CTCF_1011	5	0.0847
chr1	10631732	10632518	CTCF_1012	1	0.0169
chr1	10635823	10636473	CTCF_1013	1	0.0169
chr1	10638026	10638416	CTCF_1014	3	0.0508
chr1	10639240	10639820	CTCF_1015	1	0.0169
chr1	10646377	10646973	CTCF_1016	2	0.0339
chr1	10654646	10655090	CTCF_1017	1	0.0169
chr1	10665927	10666402	CTCF_1018	3	0.0508
chr1	10677320	10677676	CTCF_1019	1	0.0169
chr1	10686549	10687217	CTCF_1020	12	0.2034
chr1	10690341	10691021	CTCF_1021	13	0.2203
chr1	10692067	10693083	CTCF_1022	46	0.7797
chr1	10693622	10694280	CTCF_1023	2	0.0339
chr1	10722681	10723005	CTCF_1024	1	0.0169
chr1	10738040	10738396	CTCF_1025	1	0.0169
chr1	10751250	10751480	CTCF_1026	2	0.0339
chr1	10753047	10753830	CTCF_1027	13	0.2203
chr1	10755624	10756377	CTCF_1028	6	0.1017
chr1	10759594	10759950	CTCF_1029	1	0.0169
chr1	10774165	10774635	CTCF_1030	1	0.0169
chr1	10788461	10789459	CTCF_1031	36	0.6102
chr1	10793677	10794388	CTCF_1032	29	0.4915
chr1	10796244	10796956	CTCF_1033	3	0.0508
chr1	10824877	10825173	CTCF_1034	1	0.0169
chr1	10835901	10836496	CTCF_1035	5	0.0847
chr1	10866850	10867849	CTCF_1036	55	0.9322
chr1	10888081	10889193	CTCF_1037	4	0.0678
chr1	10892294	10892938	CTCF_1038	1	0.0169
chr1	10909685	10910677	CTCF_1039	54	0.9153
chr1	10937737	10937967	CTCF_1040	1	0.0169
chr1	10938664	10939368	CTCF_1041	1	0.0169
chr1	10940326	10940642	CTCF_1042	1	0.0169
chr1	10941634	10942594	CTCF_1043	59	1.0
chr1	10945892	10946362	CTCF_1044	6	0.1017
chr1	10960682	10961725	CTCF_1045	59	1.0
chr1	10979264	10979841	CTCF_1046	3	0.0508
chr1	10980058	10980870	CTCF_1047	38	0.6441
chr1	11012329	11013062	CTCF_1048	4	0.0678
chr1	11031902	11032627	CTCF_1049	5	0.0847
chr1	11037325	11038244	CTCF_1050	58	0.9831
chr1	11052859	11053309	CTCF_1051	3	0.0508
chr1	11054471	11054787	CTCF_1052	1	0.0169
chr1	11059332	11060698	CTCF_1053	46	0.7797
chr1	11062023	11062279	CTCF_1054	2	0.0339
chr1	11063717	11064623	CTCF_1055	15	0.2542
chr1	11068052	11068442	CTCF_1056	1	0.0169
chr1	11072565	11073015	CTCF_1057	8	0.1356
chr1	11099523	11100086	CTCF_1058	4	0.0678
chr1	11132800	11133300	CTCF_1059	2	0.0339
chr1	11152036	11152412	CTCF_1060	1	0.0169
chr1	11158117	11158972	CTCF_1061	6	0.1017
chr1	11174108	11174564	CTCF_1062	2	0.0339
chr1	11176231	11176560	CTCF_1063	3	0.0508
chr1	11241427	11242730	CTCF_1064	58	0.9831
chr1	11247938	11248832	CTCF_1065	5	0.0847
chr1	11262540	11263416	CTCF_1066	39	0.661
chr1	11272513	11273783	CTCF_1067	24	0.4068
chr1	11286033	11287162	CTCF_1068	36	0.6102
chr1	11295765	11296469	CTCF_1069	2	0.0339
chr1	11309518	11309702	CTCF_1070	1	0.0169
chr1	11319946	11320874	CTCF_1071	53	0.8983
chr1	11337238	11338195	CTCF_1072	57	0.9661
chr1	11351920	11352776	CTCF_1073	7	0.1186
chr1	11355866	11356256	CTCF_1074	2	0.0339
chr1	11360401	11360905	CTCF_1075	4	0.0678
chr1	11364022	11364731	CTCF_1076	39	0.661
